id,POI/street
42833,"/kurma, cileungsi"
42834,"/kh abdul fatah hasan, cipare"
42835,/gg. rah 2 73 tanjung gusta
42836,/cipondoh 18 rt 10 10
42837,/sna
42838,/susukan 7 rt
42839,/nurl raya jasinga
42840,/gor
42841,"pasar kampung melayu tangerang, kel/simpang3"
42842,/jaya no rw
42843,"koja/palem, no 48"
42844,taklim perwir desa merek/majelis
42845,/ciracas rw 8 13740
42846,sembako run suka/suka b 9
42847,/gun agung 6
42848,"/, cila kko , gg. abbah 4 24 ragunan rt 5 5"
42849,/kakak
42850,"/kemb kerep,"
42851,barat/hadiah
42852,/sumberjaya no 7 rt
42853,/ketapang iii no
42854,/putat barat iii 1 8
42855,"/kupang urip lor, gg. buntu 18 rt 11 6 60253"
42856,/purwokerto war
42857,rat/ad kalasan
42858,/rawa kopi no
42859,/zafran
42860,"motor, bint/steam iv, cikampek timur"
42861,/perm hijau 2 17
42862,/cokr josenan taman
42863,/jl.gandamanah dekat villa rtf
42864,/gladys
42865,/cengkareng 35 rt 2
42866,/pem bo
42867,/taman sak ii bekasi
42868,"games, r./kebon e. martad, 79 43112"
42869,"permata cim/komplek raya, tanimulya"
42870,batang/pasar kata 56
42871,"/kepu timur pompa air,"
42872,kedaton/gunung rajabasa
42873,"/nikel raya, 25 rt"
42874,tower pt/gedung
42875,"grogol kabup kediri,/raya gring usb smkn"
42876,"/raya margo indah,"
42877,/lag kjw putih utara i 9 3
42878,"vienna 2, jl./golden kencana, c7 no.19],"
42879,"bintang manunggal pt, senj/bank"
42880,/darmo 27 4
42881,"viii kairagi, jl./srena"
42882,"/armi,"
42883,/raya setu 86 tambun
42884,/tebet f tebet
42885,"/ramb iii, 350"
42886,/cemp dandong
42887,bakar duo putri raya/roti bukittinggi-p
42888,/pondok haji muhi no 6 4
42889,/man serui
42890,/adidharma
42891,shoes raja vii/clara blora kota
42892,"/hotel kuamang,"
42893,/pram 74
42894,/papa i 2
42895,/kal 15
42896,petukangan/idm saidi raya 2 m. saidi
42897,kuta kuta/ken dedes no 1
42898,/helvetia medan helvetia
42899,"kle, kh dewantara, 80715/semarapura"
42900,/gang mi. nu blok ratu timur rt2
42901,"susukan, sumbang, kab. banyumas/tb"
42902,/raya lurag no 92
42903,"kita sehat, hos cokroami,/apotik 53"
42904,soe stationery/kap 369
42905,/gg. h. pen 2 buaran indah rt
42906,rw 02/hj
42907,"tower, jalan kramat/prodia no.150 jakarta pusat"
42908,"tham resid,/onl"
42909,"/gg. tvri 3, 156 cibaduyut kidul bojongloa"
42910,"/komp beng pertiwi, c1 10"
42911,"pon,/utama"
42912,lestari blok a18a/alamat:
42913,tar baru no/wage 42 taman
42914,victoria ( wahyu rimadani )/bank
42915,jakarta utara/jl.
42916,"klas 1a indra, m./pengad"
42917,"perum/war must kar sat, karangsatria tambun"
42918,/tanjungkerta rt 3 1
42919,"pan bondo,/tk.patria"
42920,"soemarmo internasional airport, jl. tentara pelajar,/adi ngesrep"
42921,/khai anwar 11 cakranegara
42922,sei putih/babura no 64
42923,green jl. sumargo nomor/yayasan 11
42924,"/muha saleh, dinas perkebunan,"
42925,"/sut fero utama, 39 pondok jagung"
42926,"(kambing jaya), raya jatim, cilodong/kj"
42927,/tram has 106
42928,/jln. kalihurip
42929,mace andi/wm 41 tamalate
42930,"/warung bu halim, raya belik"
42931,negara manado lt 4. jl/kpknl manado
42932,miftahul mubtadiin 42167/bulakan
42933,/percetakan
42934,/gg. sadi no 145 kota matsum
42935,/pasar sant 73
42936,/tegal mel a 5
42937,/icon bantan timur
42938,"/kri dewa, 2 kalibanteng"
42939,no 262/dg.ka
42940,wahana cikarang/perumahan
42941,/jln trs cib gg.te 1 86 cangkuang kulon rt 10 1
42942,/cipayung 84 16437 cipayung
42943,/jl. dempo sawah lebar sawah lebar ratu agung
42944,"coffe, lakars citra raya,/58 santri"
42945,/sekretariat hatta menang
42946,"mitra usaha/mandiri tama 1, campurejo mojoroto"
42947,/ceta barat
42948,"/percet neg, no 675 rt"
42949,"tai ahmad/nurma timur, godog"
42950,"/aka 9,"
42951,/peja barat ii pejaten barat pasar minggu
42952,/ngingas 26 61257 sidoarjo
42953,/bencongan 15810
42954,desa/kan
42955,/matr dalam 94 rt
42956,/cemani 57552 grogol
42957,bppt teknologi iv/komplek
42958,/cigadung 16
42959,"cemi,/aneka -"
42960,/laun pabuaran bojonggede
42961,/munjul rt 2 4
42962,"narto rumah makan, bek murad, karet/bu"
42963,/jend sudi 37 42414
42964,"al-bar,/masjid"
42965,/rung 100 6 60293 rungkut
42966,/giri sekampung
42967,/kyai munt 11
42968,bu ut hayam/warung wuruk manguharjo
42969,/limo limo
42970,/majelis
42971,"& steel indu,/singa"
42972,"/rana ra, no 31"
42973,/pekayon 32 rt
42974,"bandung digital valley,/menara"
42975,/taman
42976,/mawar iv no
42977,jesha bumijo/toko
42978,/yos suda wonokriyo gombong
42979,/jatiwaringin 6 pondok gede
42980,rt05 rw12/jl.sumur
42981,"/pon kopi, pondok kopi"
42982,asri ii/apo
42983,/grogol simp 1a 46 rt
42984,"/pemb, cipondoh indah"
42985,/ranc cisaranten
42986,"/seke ten, lebak gede coblong"
42987,/keri no
42988,"aira,/toko"
42989,"/delima, no 70"
42990,/setail genteng
42991,"/r a kart gang 4, 12 gresik"
42992,/26 56
42993,"/raya gesi-sukodono, kantor desa mandala sari,"
42994,/cimahi suda 25 cimahi tengah
42995,/carme
42996,/kebonbatur x 59567 mranggen
42997,"no/kromes-store, 34 babelan"
42998,/tri
42999,/mega
43000,/dr wahi no 3
43001,"bu arik, graha manis 5,/penjahit"
43002,/gg. makam pengasinan rt 1
43003,/cipedak 58a
43004,"/lem kena, no 2"
43005,/sd
43006,/ir. haji jua 126 sago senapelan
43007,/hegarmanah karangtengah
43008,/gundih dupak 65 rt 0
43009,hegar dang deur/rm
43010,"jend sudirman/korda,"
43011,/palem 2 pasirkuda
43012,"/wiy wij, no 6 kartoharjo"
43013,(taman budaya/pintu
43014,"/raya, no 3"
43015,"/manggarai 2, no 38 rt"
43016,"/haji moch raya, 24c petukangan"
43017,"ho, kuta kuta/bene, 44 evil clown"
43018,/raya ser - pan 28
43019,"99, jend ahmad yani,/seafood barat"
43020,setara/perumahan vii
43021,makan anarasa raya kp utan/rumah setu
43022,"jaya, unt suro,/foto"
43023,tabing/engg 3 no 19
43024,/mas an- no f 49
43025,"orch/my mod param, curug"
43026,/dipo raya 16439
43027,yudi suntoso/ud.
43028,"perm pemurus/mahligai 1, luar banjarmasin"
43029,mutt/mush bintoro
43030,"dekorasi, talang kelapa/risky"
43031,/gunawarman kebayoran baru
43032,bayur sarana indah blol g.43/perumahan
43033,/keseh bawah i no
43034,/tengg gg. gar iii
43035,"/dukuh indah xvi, no 25"
43036,"/gg. thaw, kotamatsum iii medan kota"
43037,"medika, haji sai,/kli cibitung"
43038,"/wira, purbalingga"
43039,/bufet
43040,"kalijaga, suci/baso"
43041,/green dua
43042,"/mekar, 33 kertawangi"
43043,"/gang xv, 19"
43044,"/mohamad kafi i, no 2c ie"
43045,/pt.
43046,soup/sister sumbang
43047,"nasi imas panine cigeur,/warung"
43048,/sidotopo no 1 sidotopo
43049,"/nasional2, no 86 amanda,"
43050,/jurumudi 10 benda
43051,"dody, mukomuko-bantal, mekar mulya/toko"
43052,/boul raya barat 31
43053,"swad, kapal/war"
43054,/alam i 6
43055,"/haji ula sin, no 125 pematang"
43056,/kampung hasbi 5 9
43057,"rw 2/pem 3,"
43058,/kiwi 2 no 19
43059,"bata, brigjen kata,/toko"
43060,/harapan boule rt 4
43061,/ipilo kota
43062,/darat petisah
43063,/soto marpoyan damai
43064,/bup ten palasari
43065,"/pesan, 39 sei"
43066,/alba no
43067,"/sreng sawah,"
43068,/rt.10
43069,"gampong mesjid, karang intan/kantor"
43070,/mari timur ii no
43071,"/flo, mangkujayan"
43072,/mendalo suma 16 jambi
43073,/crown
43074,"barat/sema indah bloka, no 16 kiosktinta, rw"
43075,pang anta/maybank 40a 75124 samarinda
43076,"laju cut/sinar nya dien,"
43077,/g gn. pan 11 sungai
43078,/rinj raya mojosongo jebres
43079,/merp 14 2 harapan
43080,/pon jaya 9
43081,negeri 2 suka agung 35682/sd
43082,/ambarketawang
43083,/jal balewangi cisurupan
43084,/asem baris sela ii kebon
43085,/kebon 47
43086,"serv,/utama"
43087,"/sel, no 57ab"
43088,"/jimbaran mas, gg. kenc 2 80361 kuta selatan"
43089,/haji said 19
43090,"satria square no. d-01,/ruko"
43091,"t'sport digital copier, geg gir, no 50/kurnia sukasari"
43092,bunga sukamukti/taman
43093,/pondok 20 tangerang
43094,"fq85-cib 1, raya cibar, cibarusahkota cibarusah/idm"
43095,/cipaganti
43096,"/ggsp pur,"
43097,/utama martan no 87
43098,"rudi laksa 1,/ud. jembatan lima tambora"
43099,maju 61383 kutorejo/e
43100,/sema vi tambakrejo waru
43101,/ujung ged gedong
43102,"/perum kodam raya, no 20"
43103,sawahan/banyu urip 1g mas
43104,"/bambu, 19 jurang"
43105,/srengseng rt 9
43106,/buntu raja 68
43107,/baru jafar no 2
43108,/sawo 11 karet
43109,/tegal timur ix 8
43110,"/heg 2, 118-61 gunungbatu 2"
43111,"/kantor pos, raya wado, wado"
43112,"mobil sura, kebr/pats"
43113,jaya airla/karya balung
43114,elektronik sei garam/alianyang toko aneka
43115,"lamongan cak haji, kebon/soto harjo raya, semarang utara"
43116,seni ukir sung/sanggar luwih kedungcino jepara
43117,kalijati/mess
43118,/cipi elok ii no 9 rt
43119,/bri i 20a
43120,/kerobokan utara
43121,/soek hatta 18
43122,/raya solok - pad batipuh
43123,"petisah/sekip, no 76 next"
43124,"/talang kel, 8 talang"
43125,"lasmi, ronggojalu,/taman"
43126,"prih, maguwoharjo/k h muhdi toko bu"
43127,/kebon nanas panunggangan
43128,"/dukuh barat cx, dukuh kupang"
43129,/smp
43130,/gg. baba babakan ciparay
43131,/perum cemp mas 1
43132,"liefs, balikp, no/suzuki rw 7 gambir"
43133,"/tar 4, ujung"
43134,/pematang per iia 1 muara bangka
43135,"/puri sentra raya, no 41"
43136,"/amat rahmat, pasar"
43137,cloth karawang timur/rachers
43138,/serdang jaya ii 25-26
43139,"baru internusa, blus, 17/dunia rw 6 11180 taman"
43140,besitang/lingkungan
43141,"/sukar, sukasari"
43142,/sd
43143,/f.
43144,/turqu timur 2 no 36
43145,"/talang 1, no 17 30961"
43146,/ds.kepadangan
43147,"/puc, law, sembalun"
43148,"/taru, 18 toko byan"
43149,"precast indonesia pt, man, bangil/adhimix"
43150,/paus no
43151,/prin harjamukti
43152,"/gandaria ii, 13 7 12140 kebayoran"
43153,/lariang 12 90145
43154,"beji, sukawati/pondok"
43155,"youmna, pasar lama/anta kecil barat, no 30 kue"
43156,"ponsel pasar/mitra ciba,"
43157,bukit mas 2 blok/wisata
43158,"pundi, gelangan/bank"
43159,"bolon ski sian ski,/jemb aek nauli siantar"
43160,"/benda jaya sela, 19 duren"
43161,/bumijo 711 jetis
43162,/kampung
43163,"biak, no/pemecutan 8"
43164,/kalinegoro
43165,/samsara
43166,/gang brat wetan i 5d rw
43167,/kh wahid has 1273
43168,/sukajaya
43169,"salon,/elvi"
43170,/sebe mesj g 2 gg 2 seberang mesjid kamp sas banjarmasin tengah
43171,"/desa lab ter, zuriati,"
43172,"roli das, medan selayang/ud."
43173,"/sak, 155 helvetia"
43174,"lombok ijo, raya ked, tembalang/ayam"
43175,"bpr ntb bima,/pd"
43176,"sarana prima, ged/multi penjaringan"
43177,/perm raya 79
43178,"/bintara viii, no 4"
43179,/belim no 12
43180,/toko
43181,"no.2, petamburan,/pt."
43182,"/sam,"
43183,raya/kon
43184,/nusa ind raya 34
43185,gunung lestari jl./villa bromo blok
43186,/gemb jembatan
43187,"/tawa va, 14 rt"
43188,/tanah baru kel.
43189,/purwomartani 55571 kalasan
43190,/jl palem barat xvii pekayon
43191,"roti dan kue ana,/aneka gringsing"
43192,/kopo bojongloa kaler
43193,/baba pan b i 74
43194,"usaha jaya, jl seku/tb."
43195,/kesenden
43196,"sukendran, potorono/nda"
43197,/pabuaran cibinong
43198,/perum zam no
43199,/sunter 46 rt 5
43200,"renase, raya, karang tinggi/tpu"
43201,"medi, sumberejo/dbm"
43202,/putri tujuh sidomulyo
43203,/condongcatur 55281 depok
43204,/jl sam ratulangi no
43205,/mata 33
43206,/sart mj iii no 811 mantrijeron
43207,"jaya toko, kyai/muda tam deres,"
43208,"cafe and bar,/vido"
43209,"/bank neg indon, desa unyur"
43210,/leuwigajah 40532 cimahi
43211,"yehuda - palur plaza, ngringo jaten/angkringan"
43212,/palmerah no 82 17 palmerah
43213,"/utama, no 21b"
43214,/bojong indah 10 rt
43215,"/camp asri iv c, dalung kel."
43216,negeri/smp
43217,"/goya, 2 panunggangan barat cibodas"
43218,/gg. man 2 3 pasir putih
43219,"ulang aquiro, pakuncen/wira, no 11"
43220,"jaya vari,/budi negla sari cibeunying kaler"
43221,"pendidikan al-quran, pati/taman"
43222,/jl. ben 5 pajang laweyan
43223,"bagus tours dan tra, bedu, sidakarya/jegeg"
43224,/munc 39 lagoa
43225,/ngringinrejo 4 rt 4 5
43226,/curugmekar bogor barat -
43227,/wij kus 56
43228,/lor mandi api 2
43229,park jalan kuda/bukit laut
43230,"/bankba, no 53c panakkukang"
43231,"/kalt capem samuda,"
43232,3/sumedang
43233,regol/dewi sart no 53
43234,darek. kamang/jorong
43235,/bpr
43236,/dawuan 1
43237,/ked kedungdawa
43238,"roudlotul ulum bringinwareng,/mts"
43239,kamal rt rw/bundaran
43240,lipat bakipandeyan/meja
43241,/wanasalam
43242,"water, gajah mada,/mrk"
43243,/kuti 22 belimbing
43244,"bri, jl./bank semper 40f, kec."
43245,/raya bagu no 8
43246,"/h abdul gani ii, 71"
43247,/medan 74
43248,/mayor iska baturaja lama
43249,lawang seke/isla peneleh genteng
43250,/mel mas resid jelupang
43251,"nas,/mush"
43252,/gg. 2 undaan kidul undaan
43253,/jl. perum pes kaya est de 5 mekar
43254,panji kel./kebun
43255,"hand,/am mogot,"
43256,"hidir, raya cond,/warung"
43257,"asri 1, indom raya/toga"
43258,/tuba blimbing
43259,/rawa 7 rt
43260,/pendem
43261,"/inp 1, larangan utara"
43262,/raya jat sragi
43263,/cireundeu rt 4 rw
43264,"/mang, 122 pamoyanan"
43265,bayur sarana indah (bsi) blok/perumahan
43266,/krembangan 14 rt 2
43267,/jalan gintung 1. rt6
43268,"tamalate/andi tonro 5, 56 andhy vigura"
43269,"/gg. damai, laladon ciomas"
43270,/perumahan wiy regency no 19 rw
43271,"/mojo kerto x, no 16 11"
43272,/pem
43273,"/gad per vii, jabon"
43274,/jatis timur vii 9 rt
43275,/komp cemp putih indah 100 rt
43276,"kue, iruga/super raya, benda baru pamulang"
43277,graha wahid cluster/perumahan
43278,"/jl taman kopo indah 2, rahayu margaasih"
43279,/cengkareng rt06 012 gg
43280,"/aur jua, 31 26181 aur"
43281,/otom
43282,"kop/jurang jaler yulia olshop, raya praya praya tengah"
43283,"rw 12/kenc timur, a 22"
43284,/laksana bar 20
43285,/sumberejo 64182 ngasem
43286,/poros palla bontoala pallangga
43287,"luwes,/kap tend no"
43288,"indihiang, blok d23/terminal"
43289,/mush ii larangan
43290,/pel tamansari
43291,"muda,/rumah sum no"
43292,/candi mas sela 2
43293,"/raya panim, pus"
43294,"buluh/ozi, rampai"
43295,/pt.
43296,pemasyar no b1/suka 10 15118
43297,/tiuh 34761
43298,"/sd. wac, 54 penjaringan rt"
43299,/ciptomulyo 65148 sukun
43300,/raya pemda pasir
43301,/bakso no
43302,"emas laundry, nas, kepanjin/sikat"
43303,"bulan kita raya/terang tang,"
43304,"/raya peng, 30 penggilingan"
43305,/tambun 25 17510
43306,/raya purba dermasandi
43307,"baru rumah makan, jend/karya"
43308,/raya driyo cangkir rt 3
43309,air ahs yesa raya kar/depot karangsembung
43310,wahana pondok ungu. blok/perumahan
43311,/kem iii glodok
43312,/must jaya no 29
43313,al washl/mts gaharu
43314,"b evan posel re. mar,/cal cikarang kota"
43315,"negara indon,/bank"
43316,/cilandak no 68
43317,mas matahari blok b-2/griya
43318,/prima
43319,/sanggrahan v 20 grogol
43320,/petir has ashari no 21
43321,/bano ii simolawang simokerto
43322,tam/hero pang dip setiamekar tambun
43323,/prima ling asri 4
43324,"ban adat tumpek, 80852/balai"
43325,/kedungcangkring jabon
43326,"rahma, sami,/toko"
43327,/zio no
43328,/gg. pon sawangan lama sawangan
43329,"/tent rah, sri"
43330,/kemur vii 68 glodok
43331,5 cibodas/cibodasari
43332,/suma bro 16
43333,/sd
43334,/pemberd
43335,/kaw indah viii 18
43336,"pgri 2 jombang, gang/sma kec 2"
43337,"karawang pes ceng, 15 ria/perum no"
43338,"/raya goa gajah, 59"
43339,"/hara indah, medan satria"
43340,/sd
43341,/raya bayah
43342,/sd
43343,/avialink
43344,/cakrawala
43345,/untung suro pasar
43346,"tera, no/jne, n1 19 rw"
43347,/h. suti klapagading kulon
43348,"sky 3, k/blue abdul halim majalengka"
43349,"cell, mas hidayatullah,/richardo"
43350,belok kiri)/kriyan
43351,/pt 1 wonotingal
43352,"/kemu - 2, helvetia medan"
43353,hara no 1/kaliabang 17125
43354,/mojoroto - ked 70 mojoroto
43355,"/20 i, no 891 ilir timur i"
43356,/cijengkol setu
43357,"/toko ked, sambiroto"
43358,"novi, kalasan/toko"
43359,"/desa hadim barat, no 16c hadimulyo barat"
43360,"china, menteng pulo menteng atas/kuburan"
43361,/pulau gal 4
43362,a n g g a bakso hafizd/m 78a
43363,"/pil i,"
43364,/raya kal pekayon
43365,/pt
43366,del tower a lt./gedung
43367,/blau kidul i no 15
43368,"/sei war,"
43369,"bento wij kus,/ok no 1 rw"
43370,"/ged, gedongkiwo mantrijeron"
43371,/taman makam pahl
43372,"toko, pasar raya,/hariko kampung jao"
43373,"/komp pes pers, sungai andai"
43374,perwira mabad no 11/perumahan
43375,"/man sanun,"
43376,"/kali lor iv, tanah kali kedinding"
43377,/mustika 4 rt
43378,/jend sudi bandar dua
43379,/kel dua wetan 01 b
43380,/graha
43381,/raden rah no
43382,"/gang aman, sitirejo ii"
43383,3 (anggi/bk
43384,"/kavl pemda, no 313 tb"
43385,/jl. stm tris 10 iv 67 gajahbendo
43386,/gun salak bekasi
43387,/mojo
43388,/dah vii 47
43389,/jl.k 39 rt 3
43390,"motor, bar/cahaya wati, 95524"
43391,buana lesan/las
43392,"/perum green new resid, kedungpengawas"
43393,"/indu 7, gunung sahari"
43394,"/dur v, lamper"
43395,/kisa lopang
43396,/menteng mush 23 11 bogor
43397,"tarbiyatul ikhlas, 83364 lembar/mi"
43398,/raya syeh quro palawad karawang timur
43399,/sate no pakualaman
43400,kiev blok/taman
43401, ismail pringapus/mas
43402,/maricaya 94 rw
43403,/nadhy kranji
43404,/kp
43405,/kokro 897 halim
43406,/gg. i lagoa
43407,/jelupang as 10 rt 37
43408,"/teru way kanan, 45 sumur batu"
43409,"nglebak, nglebak tawangmangu/lapa"
43410,/karanganyar iskandardinata 64 subang
43411,"car,/pasar baru, no 81"
43412,/kota cane 98 lau
43413,/tomp gg. v 4 jatipulo rt 1
43414,"mel,/tk"
43415,"terrace blok c 18, jl/setiabudhi ledeng, cidadap, bandung"
43416,/pang 79582
43417,"/rang vii, rangkah"
43418,/pondok 10 12
43419,/desa sam 5
43420,kopi cak ipul raya bangil-p/warung pogar
43421,/jend besar a.h. nasu 108 medan johor
43422,"pawon nusantara dermaga klender, duren duren/kopi"
43423,/wanajaya 4 17530 cibitung
43424,/sukaraja no 34
43425,"jakarta barat, rawa belong 39/bxtc rw 6 11480"
43426,multimedia utama pajel/smk sukahati
43427,"/niaga, padang"
43428,"/park rege, 7 rt 0"
43429,"/candi men barat vi, 10"
43430,/tanah 20 1 60129 kenjeran
43431,/bri ii ciganjur
43432,"/zam-,"
43433,/saga sag rt 3
43434,"wol/melati,"
43435,/kayu
43436,/rawa 98
43437,/gg. melur no 134 41118 purwakarta
43438,145 rw/siwalankerto 5
43439,"serenity, parak gad ix/crys"
43440,/haji mus 67
43441,ikh/al
43442,sungai/electr
43443,"/kebun raya, candikuning."
43444,/ist utara
43445,/kam 1
43446,/merak 3
43447,/rogomulyo
43448,"/cipto man kus, 7 sukabumi"
43449,/toni no
43450,"/jl. argo, no 30 kademangan"
43451,/nit 20
43452,/tegal makmur 30 20227 medan
43453,"rizme, tembilahan/kap mukh, rumah"
43454,"/balai desa, 2"
43455,/gg. jas 125 lorok pakjo
43456,/rame kalibanteng kidul
43457,/pabaton 11 rt 2
43458,/parit
43459,"/stad maul yus, sumurpecung serang"
43460,/pol aceh no
43461,/trem
43462,tirta 7a/graha
43463,"/mawar iv, purbayan"
43464,/gg. perm 17 kebon pala
43465,"mand,/bank"
43466,"tunas baru, lubuk/tk"
43467,"/de sart, 61 cawang rt"
43468,/kalidoni 2695 30163 kalidoni
43469,/raya kalim no
43470,"ibu aci, sut 111,/warung"
43471,"and cupc, al/fad"
43472,"/haji mean raya, 4"
43473,/puri metr petir kel.
43474,"laun,/lestari"
43475,"/kasu, no 45"
43476,/gg peri vi kedaton
43477,"notaris dini pranita, jl./belakang no.456, sidakarya"
43478,mulya rt/kp
43479,/outer ring ling luar 43 tegal
43480,/kemang pulo 6
43481,"gajah mada,/bri,"
43482,"visi jayapura, 99128/pt."
43483,/sukamaju 11 16455 tapos
43484,/sukarame 27 sukarame
43485,wahyu aulia rahc/toko
43486,"dua dara,/toko"
43487,/pejeruk
43488,/la'latang
43489,sle/pol
43490,"ngaglik/kaliu warung kuliner,"
43491,"raos, raya tajur,/mie"
43492,3a 17530 karangbahagia/sukaraya
43493,/beng
43494,/rajabasa 35142
43495,"store, nas,/madura"
43496,/vete gg. h. ars 157 pengambangan banjarmasin timur
43497,/keta maharatu
43498,e. nugr/cahyo
43499,"/brig kata, no 744"
43500,/jend bas rach no
43501,al ish/tpa
43502,/tam sir elok 3 kelapa
43503,/lau no
43504,"baju beben raya bekr/toko rejo, sinar banten bekri"
43505,/tanj auri 8
43506,"tama. cv panglima besar sudi,/medya patokan"
43507,/sunter 6 3 rt
43508,"raya leu,/knpi cibiuk kaler"
43509,/pos
43510,/asem mulya i 14
43511,"al fatah kiringan,/pesantren"
43512,"motor salji aziel, kar anyar, 45661/cuci"
43513,baru let/pasar alam lahat
43514,/mampang 3-5 16433 pancoran
43515,/pinangsia rt 7
43516,polri blok f/hadiah
43517,"/lama, 18 sri"
43518,/tama
43519,"d3, besar per,/rm pertangguhan galang"
43520,"astti yogyakarta-y ring road timur, no/dpd"
43521,"raamlah tek desa jambul,/beng"
43522,/raja wad pilolodaa
43523,/alf 9 137
43524,"/sukmajaya per, e3 rt 1"
43525,"/rose ave, aora 44 no 44b"
43526,kerto raya/utan no 1 rt
43527,/ancol 1 42c
43528,/purn 23
43529,"/indu xxii, no 933 abindo aba"
43530,"senapelan/jati, no 27"
43531,sen/war
43532,"1/kh muhammad mans, 6a api"
43533,/kotabaru hasan 5 rt
43534,"dayung, kelurahan/depan"
